text,language
Sunt de muzee și galerii de artă în Comitatul Los Angeles,romanian
Los Angeles are mai multe muzee pe cap de locuitor decât orice alt oraș din lume,romanian
Câteva muzee notabile sunt Los Angeles County Museum of Art cel mai mare muzeu de artă din vestul Statelor Unite Getty Center parte a trustului J,romanian
Paul Getty Trust cea mai bogată instituție de artă din lume și Museum of Contemporary Art,romanian
Un număr semnificativ de galerii de artă sunt situate în Gallery Row și zeci de mii de oameni iau parte la lunarul Downtown Art Walk,romanian
Cel mai mare ziar în Engleză zilnic din zonă este Los Angeles Times,romanian
La Opinión este cel mai mare ziar zilnic în limba Spaniolă The Korea Times este cel mai mare ziar zilnic în limba coreeană iar The Los Angeles Sentinel este cel mai mare ziar zilnic al comunității AfroAmericane având cei mai mulți cititori de culoare din vestul Statelor Unite,romanian
Investors Business Daily este distribuit din sediul companiei din Los Angeles ce sunt situate în Playa Del Rey,romanian
De asemenea este un număr mare de ziare regionale mai mici săptămânale și reviste inclusiv Daily News ce se concentrează pe știrile din San Fernando Valley LA Weekly Los Angeles CityBeat L,romanian
Record ce se concentrează pe știri din lumea muzicală din zona metropolitană a Los Angelesului și Los Angeles Downtown News,romanian
Pe lângă ziarele majore numeroase ziare locale servesc comunitățile în limba lor nativă incluzând Armeană Engleză Coreeană Persiană Rusă Chineză Japoneză Ebraică și Arabă,romanian
Multe orașe adiacente Los Angelesului au de asemenea ziarele lor zilnice ce acoperă anumite cartiere din Los Angeles,romanian
Printre acestea se află The Daily Breeze acoperind South Bay și The Long Beach PressTelegram,romanian
Los Angeles și New York sunt singurele piețe media cărora leau fost atribuite șapte alocații VHF,romanian
Orașul are canale de televiziune majore precum și trei stații PBS,romanian
World TV activează pe două canale și zona are numeroase canale de televiziune în limba Spaniolă,romanian
Los Angeles este casa celor de la Los Angeles Dodgers din Major League Baseball Los Angeles Kings din National Hockey League Los Angeles Clippers și Los Angeles Lakers din National Basketball Association Los Angeles DFenders o echipă deținută de cei de la Los Angeles Lakers și Los Angeles Sparks din Womens National Basketball Association,romanian
Los Angeles este de asemenea gazda celor de la USC Trojans și UCLA Bruins din NCAA amândouă fiind echipe din Divizia I în Conferința Pacific,romanian
Los Angeles Galaxy și Club Deportivo Chivas USA din Major League Soccer sunt bazate în Carson,romanian
Los Angeles este al doilea cel mai mare oraș după piața televiziunii din Statele Unite dar nu are nicio echipă în NFL,romanian
Cea mai apropiată echipă este locată în San Diego și se numește Chargers,romanian
La un moment dat Los Angeles avea două echipe în NFL Rams și Raiders,romanian
Amândouă au părăsit orașul în cei de la Rams mutânduse în St,romanian
Louis și cei de la Raiders întorcânduse la locația lor inițială în Oakland,romanian
Înainte de Rams au jucat pe Memorial Coliseum și Raiders șiau jucat meciurile de acasă pe Memorial Coliseum din până în,romanian
De atunci cei de la NFL și patronii unor cluburi din NFL au încercat să readucă o echipă în oraș,romanian
Imediat dupa sezonul din NFL patronul celor de la Seattle Seahakws Ken Behring a ajuns pâna la împachetarea lucrurilor pentru a pregăti echipa să joace pe Rose Bowl sub un nou nume și o nouă emblemă pentru sezonul,romanian
Statul Washington au intentat un proces pentru a preveni mutarea,romanian
În comisarul de pe atunci al NFL Paul Tagliabue a declarat ca a crezut ca Los Angeles va avea să își creeze o nouă echipă a a franciză după alegerea orașului Houston în ciuda Los Angelesului în runda de expansiune a ligii din,romanian
În ciuda acestor eforturi și eșecul de a construi un nou stadion pentru o echipă din NFL Los Angeles este așteptată să se întoarcă în ligă prin expansiune sau relocalizare,romanian
Pe data de august consiliul din Los Angeles a aprobat planurile construirii stadionului Farmers Field ce ar putea să devină casa unei echipe din NFL în viitor,romanian
Los Angeles a fost de două ori gazda Jocurilor Olimpice de Vară în și,romanian
Când a zecea ediție a Jocurilor Olimpice au fost găzduite în fosta th Street a fost redenumită în Olympic Blvd,romanian
Finalele Super Bowl I și VII au fost de asemenea găzduite de oraș precum și multe dintre meciurile de la Cupa Mondială de Fotbal din printre care și finala,romanian
Los Angeles va găzdui Jocurile Olimpice Speciale Mondiale de Vară din,romanian
Los Angeles de asemenea are numeroase arene printre care Dodger Stadium Los Angeles Coliseum The Forum Staples Center un complex sportiv și de entertainment ce de găzduiește de asemenea concerte și gale de decernare a premiilor precum gala Grammy,romanian
Staples Center de asemenea este casa celor de la Los Angeles Clippers și Los Angeles Lakers din NBA Los Angeles Sparks din WNBA și Los Angeles Kings din NHL,romanian
A fost de asemenea casa celor de la Los Angeles Avengers din AFL echipă ce nu a participat la revitalizarea ligii ce era în desfășurare la acea vreme,romanian
Los Angeles Angels of Anaheim din Major League Baseball și Anaheim Ducks din National Hockey League fac parte din piața media a Los Angelesului și sunt bazate în Anaheim în comitatul Orange,romanian
Angels au început ca o echipă în expansiune în și au jucat la Los Angeles Wrigley Field iar apoi la Dodger Stadium după care sau mutat la Anaheim în,romanian
Ducks care au jucat în Anaheim încă de la înființare în au fost prima deținuți de Disney și cunoscuți drept the Mighty Ducks of Anaheim după un popular film Disney,romanian
Echipa a adoptat numele actual în la un an după ce Disney au vândut echipa,romanian
Arhiepiscopul RomanoCatolic al Los Angelesului conduce cea mai mare arhidieceză din țară,romanian
Cardinalul Roger Mahony a supravegheat construcția Catedralei Cathedral of Our Lady of the Angels ce sa deschis în septembrie în centrul Los Angelesului,romanian
Construcția Catedralei a marcat o perioadă în care comunitatea Latino a fost cea mai mare de religie Catolică,romanian
Sunt numeroase biserici Catolice și parohii în Los Angeles,romanian
Cu de evrei în zona metropolitană în oraș regiunea are a doua cea mai mare populație de evrei din Statele Unite,romanian
Mulți din evreii din Los Angeles locuiesc acum în Westside și în San Fernando Valley deși Boyle Heights și NordVestul Los Angelesului au avut odată cea mai largă populație de evrei,romanian
Multe varietăți de iudaism sunt reprezentate în zonă printre care Reformantă Conservatoare Ortodoxă și Reconstrucționistă,romanian
Breed Street Shul în estul Los Angelesului construită în a fost cea mai mare sinagogă la vest de Chicago în primii ani,romanian
Nu mai este un loc sacru și este transformat în muzeu și centru comunitar,romanian
Kabbalah Centre este de asemenea o prezență în oraș,romanian
Los Angeles are o bogată și influentă tradiție Protestantă,romanian
Primul serviciu Protestant al Los Angelesului a fost o întâlnire Metodistă ținută întro casă privată în și cea mai veche biserică Protestantă aflată încă în funcțiune a fost construită în,romanian
La începutul anilor Bible Institute Of Los Angeles a publicat documentele ce au stat la baza mișcării Fundamentalismului Creștin iar Azusa Street Revival a lansat Penticostalismul,romanian
Aimee Semple McPherson a emis la radio în anii din Angelus Temple casa celor de la International Church of the Foursquare Gospel și al lor Life Pacific College,romanian
Potters House Christian Fellowship și Metropolitan Community Church au de asemenea originea în oraș,romanian
Primul mare succes al lui Billy Graham a venit în L,romanian
în și miniștrii notabili care au legătură cu orașul sunt Robert P,romanian
Fuller Gene Scott Jesse Lee Peterson și Solomon Burke,romanian
Biserici importante în oraș First Presbyterian Church of Hollywood Bel Air Presbyterian Church First African Methodist Episcopal Church of Los Angeles West Angeles Church of God in Christ Second Baptist Church Crenshaw Christian Center McCarty Memorial Christian Church și First Congregational Church,romanian
Los Angeles California Temple al doilea cel mai mare templu administrat de The Church of Jesus Christ of Latterday Saints este Santa Monica Boulevard în districtul Westwood din Los Angeles,romanian
Dedicat în a fost primul templu mormon construit în California și a fost cel mai mare din lume când construcția a fost finalizată,romanian
Regiunea Hollywood a Los Angelesului este de asemenea o zonă cu multe biserici și Celebrity Center of Scientology,romanian
Deoarece Los Angeles are o populație multietnică mare o varietate de credințe sunt practicate incluzând Islam Budism Hinduism Zoroastrianism Sikhism Baháí numeroase Biserici EstOrtodoxe Sufism și altele,romanian
Imigranții din Asia spre exemplu au format un număr semnificativ de congregație Budistă făcând orașul casa celei mai numeroase varietăți de Budism din lume,romanian
Economia Los Angelesului este condusă de comerțul internațional entertainment televiziune cinematografie jocuri video muzică aeronautică tehnologie petroleum modă și turism,romanian
Los Angeles este de asemenea cel mai mare centru de producție din vestul Statelor Unite,romanian
Porturile învecinate ale Los Angelesului și cel din Long Beach formează împreună al cincilea cel mai aglomerat port din lume și cel mai semnificativ port din emisfera vestică și este vital comerțului din partea Pacificului,romanian
Alte industrii semnificative includ producția media finanțe telecomunicații avocatură medicină și transporturi,romanian
Zona metropolitană statistică Los AngelesLong BeachSanta Ana are un produs metropolitan de,romanian
miliarde de dolari fiind astfel al treilea cel mai mare centru economic din lume după zona metropolitană Tokyo și New YorkNewarkBridgeport CSA,romanian
Dacă ar fi considerată o țară această zonă ar fi a a cea mai mare economie a lumii după produsul intern brut,romanian
Los Angeles a fost clasificat ca fiind un oraș mondial Alpha potrivit unui studiu din făcut de o echipă de cercetare de la Universitatea Loughborough din Anglia,romanian
Ele sunt compania energetică Occidental Petroleum furnizorul de servicii medicale Health Net distribuitorul de metale Reliance Steel Aluminum firma de inginerie AECOM grupul de imobiliare CBRE Group și constructorul Tutor Perini,romanian
Printre companiile ce iși au sediul în Los Angeles se numără California Pizza Kitchen Capital Group Capstone Turbine The Cheesecake Factory Cathay Bank City National Bank The Coffee Bean Tea Leaf DeviantArt Far East National Bank Farmers Insurance Group Fox Entertainment Group Gibson Dunn Crutcher Guess Hanmi Bank Herbalife J Global Communications The Jim Henson Company KB Home KornFerry Latham Watkins Mercury Insurance Group Oaktree Capital Management OMelveny Myers Pabst Brewing Company Paul Hastings Janofsky Walker Premier America Premiere Radio Networks Rentech Sunkist The TCW Group Tokyopop Triton Media Group United Online și VCA Antech,romanian
Zona metropolitană găzduiește multe companii ce șiau mutat sediile din orașul Los Angeles pentru a scăpa de taxele mari și criminalitatea ridicată păstrânduși avantajul de a rămâne în zonă,romanian
Spre exemplu Los Angeles aplică o taxă brută din încasări pe baza unui procent din venitul de afaceri în timp ce multe orașe vecine aplică numai o taxă fixă de o valoare neglijabilă,romanian
University of Southern California USC este cel mai mare angajator privat al orașului și contribuie cu miliarde de dolari la bugetul local pe an,romanian
Potrivit raportului financiar al orașului din cei mai mari zece angajatori din oraș în sunt în ordine descendentă orașul Los Angeles Comitatul Los Angeles University of California Los Angeles University of Southern California CedarsSinai Medical Center Kaiser Permanente Fox Entertainment Group Farmers Insurance Group TeamOne și Northrop Grumman,romanian
Sunt trei universități publice localizate în interiorul orașului California State University Los Angeles CSULA California State University Northridge CSUN și University of California Los Angeles UCLA,romanian
Printre colegiile private din oraș se numără American Film Institute Conservatory Alliant International University Syracuse University Los Angeles Campus American InterContinental University American Jewish University The American Musical and Dramatic Academy Los Angeles campus Antioch Universitys Los Angeles campus Biola University Charles R,romanian
Drew University of Medicine and Science Fashion Institute of Design Merchandisings Los Angeles campus FIDM Los Angeles Film School Loyola Marymount University LMU este de asemenea parte a universității Loyola Law School din Los Angeles Marymount College Mount St,romanian
Marys College National University of California Occidental College Oxy Otis College of Art and Design Otis Southern California Institute of Architecture SCIArc Southwestern Law School și University of Southern California USC,romanian
Sistemul colegial comunitar consistă din nouă campusuri administrate de angajații districtului Los Angeles Community College East Los Angeles College ELAC Los Angeles City College LACC Los Angeles Harbor College Los Angeles Mission College Los Angeles Pierce College Los Angeles Valley College LAVC Los Angeles Southwest College Los Angeles TradeTechnical College și West Los Angeles College,romanian
Districtul Los Angeles Unified School deservește aproape tot orașul Los Angeles precum și numeroase comunități învecinate cu o populație de studenți de aproximativ,romanian
Dupa ce Propunerea a fost aprobată în districtele școlare urbane au avut probleme considerabile cu finanțarea,romanian
LAUSD a devenit bine cunoscută pentru finanțarea slabă suprapopulate și slab întreținute campusuri deși cele școli Magnet o ajută sa concureze cu școlile private locale,romanian
Multe secțiuni mici din Los Angeles sunt în Las Virgenes Unified School District,romanian
Los Angeles County Office of Education administreaza Los Angeles Country High School for the Arts,romanian
Sistemul Los Angeles Public Library administrează de biblioteci publice din oraș,romanian
Enclavele zonelor neincorporate sunt deservite de ramuri ale County of Los Angeles Public Library multe dintre care sunt la o distanță mică pentru rezidenți,romanian
Orașul și restul zonei metropolitane Los Angeles sunt deservite de o rețea extinsă de autostrăzi,romanian
Texas Transportation Institute ce publică anual un raport de mobilitate urbană a clasat traficul din Los Angeles ca fiind cel mai aglomerat din Statele Unite în raportat la întarzierea anuală pe călător,romanian
Călătorul mediu în Los Angeles are parte de de ore de blocaj în trafic pe an conform aceluiaș studiu,romanian
Los Angeles a fost urmat de San FranciscoOakland Washington D,romanian
În ciuda aglomerației din oraș media fiecărui navetist din Los Angeles este mai mică decât cea a celor din alte orașe mari precum New York City Philadelphia și Chicago,romanian
Media celor care fac naveta la muncă în Los Angeles în a fost de,romanian
minute similară cu cea a celor din San Francisco și Washington D,romanian
Printre autostrăzile majore ce leagă Los Angeles de restul națiunii se află Interstate ce se trece spre sud prin San Diego spre Tijuana în Mexic și la nord prin Sacramento Portland și Seattle până la granița cu Canada,romanian
Interstate cea mai sudica estvest coastă spre coastă autostrada Interstate din Statele Unite se desfășoară spre Jacksonville Florida iar U,romanian
Route ce merge spre California Central Coast San Francisco Redwood Empire și coastele Oregon și Washington,romanian
Los Angeles County Metropolitan Transportation Authority și alte agenții administrează o rețea extinsă de autobuze precum și linii de metrou pe teritoriul Comitatului Los Angeles cu un număr combinat de milioane de călători lunar așa cum figura în septembrie,romanian
Majoritatea acestora milioane călătoresc cu autobuzul a doua cea mai aglomerată rețea din țară,romanian
Liniile de metrou au o medie combinată de milioane de călători pe lună,romanian
În din navetiștii din Los Angeles au folosit o formă de transport public,romanian
Rețeaua de metrou a orașului este a noua cea mai aglomerată din Statele Unite iar rețeaua de tramvai este a doua cea mai aglomerată din țară,romanian
Sistemul orașului include linii de metrou Roșii și Violet precum și linii de tramvai Aurii Albastre Expo și Verzi,romanian
Liniile de Orange și Argintii sunt cele mai rapide linii de tranzit cu stopuri frecvente similare celor ale tramvaielor,romanian
Orașul este de asemenea central sistemului de navetiști Metrolink ce leagă Los Angeles de toate comitatele vecine precum și multe suburbii,romanian
Pe lângă serviciul de cale ferată administrat de Metrolink și Los Angeles County Metropolitan Transportation Authority Los Angeles este deservit de trenuri de la Amtrak,romanian
Principala gară a orașului este Union Station situată la nord de centru,romanian
Aeroportul principal în Los Angeles este Los Angeles International Airport LAX,romanian
Este al șaselea cel mai aglomerat aeroport comercial din lume și al treilea cel mai aglomerat din Statele Unite,romanian
LAX a primit peste de milioane de pasageri și milioane de tone de încărcătură în,romanian
Unul dintre cele mai aglomerate aeroporturi din lume este de asemenea localizat în Los Angeles Van Nuys Airport VNY,romanian
Port of Los Angeles este localizat în Golful San Pedro în cartierul San Pedro la aproximativ km sud de centru,romanian
Cunoscut și sub numele de Los Angeles Harbor și WORLDPORT LA complexul ocupă km de pământ și apă pe o suprafață de km lângă apă,romanian
Porturile Port of Los Angeles și Port of Long Beach formează împreună Los AngelesLong Beach Harbor,romanian
Împreună sunt pe locul cinci în topul celor mai aglomerate porturi din lume cu un comerț de peste milioane TEU în,romanian
Port of Los Angeles este cel mai aglomerat port de containere din Statele Unite și cel mai mare port pentru vase de croazieră de pe Coasta de Vest a Statelor Unite Port of Los Angeles World Cruise Center a deservit aproximativ de pasageri în,romanian
De asemenea mai sunt și porturi mai mici nonindustriale pe coasta Los Angelesului,romanian
Portul include patru poduri Vincent Thomas Bridge Henry Ford Bridge Gerald Desmond Bridge și Commodore Schuyler F,romanian
Feribotul pentru pasageri din San Pedro până în orașul Avalon pe insula Santa Catalina este furnizat de Catalina Express,romanian
Potrivit recensământului din din Statele Unite Los Angeles avea o populație de de locuitori,romanian
Recensământul a raportat că de oameni locuiau în locuințe locuiau în grupuri noninstituționalizate și erau instituționalizați,romanian
Vârsta populației oameni sub ani oameni între și de ani oameni între și de ani oameni între și și oameni aveau peste de ani,romanian
Erau de locuințe număr mai mare față de între la o medie de densitate de,romanian
erau deținute de locuitori și erau ocupate de chiriași,romanian
oameni din populație trăiau în locuințe cumpărate iar oameni trăiau în locuințe închiriate,romanian
Los Angeles este gazdă oamenilor din peste de țări ce vorbesc de limbi diferite,romanian
Enclave etnice precum Chinatown Historic Filipinotown Koreatown Little Armenia Little Ethiopia Tehrangeles Little Tokyo și Thai Town sunt exemple de caracter poliglot în Los Angeles,romanian
Potrivit recensământului din diversitatea rasială din Los Angeles era alcătuită după cum urmează Albi AfroAmericani Nativi Americani Asiatici Oceanici din altă rasă și din două sau mai multe rase,romanian
Albii nonhispanici erau din populație în comparat cu în,romanian
Mexicanii formau cea mai mare entitate etnică a Latinilor cu din populația Los Angelesului urmați de Salvadorieni și Guatemalieni,romanian
Populația Latino este răspândită în oraș și în zona metropolitană dar este concentrată în special în estul Los Angelesului unde se află o comunitate de MexicanoAmericani și Central Americani stabilită de multă vreme,romanian
Cel mai mare grup de Asiatici este cel al Filipinezilor și Coreeni ce șiau stabilit propriile lor enclave etnice Koreatown în Wilshire Center și Historic Filipinotown,romanian
Chinezii ce formau din populația Los Angelesului locuiau în special în afara orașului și în San Gabriel Valley în estul Comitatului Los Angeles dar au o prezență notabilă și în oraș în special în Chinatown,romanian
Chinatown și Thaitown găzduiesc de asemenea mulți Thai și Cambodgieni ce alcătuiau și din populația Los Angelesului,romanian
Japonezii formau din populația Los Angelesului și șiau stabilit cartierul Little Tokyo în centrul orașului iar o altă comunitate de Japonezi Americani semnificantă este localizată în districtul Sawtelle în vestul orașului Los Angeles,romanian
Orașul Los Angeles și zona sa metropolitană găzduiesc și multe persoane din Orientul Mijlociu precum Armenieni și Iranieni ce locuiesc parțial în enclave precum Little Armenia și Tehrangeles,romanian
AfroAmericanii au cea mai mare concetrație în sudul Los Angelesului inclusiv în cartiere industriale precum Crenshaw și Watts,romanian
În biroul de recensământ a raportat populația orașului ca fiind de culoare albi nonhispanici și hispanici,romanian
Începând cu anii a fost un influx mare de imigrație din Mexic și America Centrală ce au depășit ca număr persoanele de culoare din sudul Los Angelesului,romanian
Sudul Los Angelesului precum și comunitățile vecine precum orașul Compton care erau odată comunități predominant de culoare se transformă în comunități Hispanice,romanian
Oceanicii formau din populația Los Angelesului și erau stabiliți în sudvestul Comitatului Los Angeles în Long Beach și Carson ce găzduiesc mii de Samoani Americani,romanian
Cateva persoane notabile din Los Angeles Cântăreața și dansatoarea Paula Abdul actorii Jeniffer Aniston Laura Dern Harrison Ford și Gwyneth Paltrow și fostul membru al trupei One Direction Zayn Malik,romanian
Los Angeles este un oraș charter opus orașului general,romanian
Guvernul ales este format din Consiliul orașului Los Angeles și primarul Los Angelesului ce administrează sub forma guvernului primarconsiliu precm și avocatul orașului a nu se confunda cu avocatul districtului un ofițer al comitatului și un controlor,romanian
Orașul are multe departamente și ofițeri aleși inclusiv Los Angeles Police Department LAPD Los Angeles Board of Police Commissioners Los Angeles Fire Department LAFD Housing Authority of the City of Los Angeles HACLA Los Angeles Department of Transportation LADOT și Los Angeles Public Library LAPL,romanian
Charterul orașului Los Angeles ales de votanți în a format un sistem de consilii de sfătuire a cartierelor ce vor reprezenta diversitatea deținătătorilor definiți ca fiind cei ce trăiesc muncesc sau dețin o proprietate în cartier,romanian
Consiliul cartierelor este relativ autonom și spontan în modalitatea în care își stabilesc propriile granițe legi și își aleg proprii ofițeri,romanian
În prezent sunt aproximativ de consilii ale cartierelor,romanian
Rezidenții Los Angelesului aleg supervizorii pentru primul al doilea al treilea și al patrulea district supervizorial,romanian
De asemenea aleg al lea lea lea lea lea lea lea lea și lea district State Assemblymen al lea lea lea și lea senator de district și al lea lea lea lea lea și lea reprezentativ al districtului Statelor Unite,romanian
Un așezământ Gabrielino din zonă a fost numit iyáangẚ scris Yangna de către Spanioli ce se traduce prin locul otravit de stejar,romanian
Yangna a fost de asemenea tradus ca fiind valea fumului,romanian
Datorită poziționării bazării masive pe automobile și complexurilor portuare Los AngelesLong Beach Los Angeles suferă de poluare a aerului sub forma de ceață și fum,romanian
Bazinul Los Angeles și San Fernando Valley sunt susceptibile inversiunii atmosferice ce presupune degajăriile de la mașini avioane locomotive vase manufactură și alte surse,romanian
Sezonul de ceață și fum durează din mai până în octombrie,romanian
În ciuda altor orașe care se bazează pe ploaie pentru a curăța ceața și fumul Los Angeles primește numai mm de ploaie pe an poluarea se acumulează pe durata mai multor zile consecutive,romanian
Datorită problemelor cu calitatea aerului Los Angeles și a altor orașe mari a condus la pasajul național pentru legislația mediului inclusiv actul Clean Air,romanian
Mai recent statul California a indicat națiunii să lucreze la limitarea poluării prin conducerea de vehicule cu emisii scăzute,romanian
Ceața și fumul sunt așteptate să scadă în anii următori datorită pașilor agresivi luați pentru reducerea acestora ce includ mașini electrice și hibride îmbunătățiri în tranzitul în masă și altele,romanian
Numărul alertelor de ceață și fum de gradul în Los Angeles sa depreciat de la peste pe an în anii pană la aproape zero în noul mileniu,romanian
În pofida îmbunătățirii rapoartele anuale din și ale Asociației Americane a Plămânului a poziționat orașul ca fiind cel mai poluat din țară datorită poluării cu particule pe termen scurt și pe toată durata anului,romanian
În orașul a fost poziționat pe locul doi în clasamentul celor mai poluate orașe și din nou cu cea mai mare rată de poluare pe toată durata anului,romanian
Orașul șia îndeplinit obiectivul de a atinge din putere din surse regenerabile în,romanian
Asociația Americană a Plămânului în situează zona metropolitană ca având cea mai mare concentrație de ceață și fum din țară pe termen scurt și pe toată durata anului,romanian
Precum celelalte orașe din America Los Angeles a experimentat un declin major în criminalitate de la mijlocul anilor și a atins un minim record în de ani de omucideri în,romanian
Aceasta însumează o rată de la de oameni un declin major față de când sa stabilit recordul de la,romanian
Acesta a inclus cazuri în care au fost implicați ofițeri ai poliției,romanian
Un caz a condus la moartea unui membru SWAT Randal Simmons primul în istoria LAPD,romanian
Familia criminalității în Los Angeles a dominat crima organizată în timpul Prohibiției și șia atins maximul în anii și ca parte a Mafiei Americane dar sa degradat de atunci odată cu apariția numeroaselor găști de culoare și de Hispanici,romanian
Potrivit LAPD orașul găzduiește peste de membri ale bandelor organizați în de bande,romanian
Printre ele se numără Crips și Bloods amândouă fiind bande de stradă AfroAmericane ce iși au originea în sudul Los Angelesului,romanian
Benzile de stradă Latino precum Sureños o bandă de stradă MexicanoAmericană și Mara Salvatrucha ce conține membrii în special Salvadorieni iși au originea în Los Angeles,romanian
th Street are o componență predominantă Latino dar este multietnică,romanian
Asta a condus la referirea orașului ca fiind Capitala Mafiotă a Americii,romanian
Los Angeles este înfrățit cu de orașe listate cronologic după anul în care au devenit înfrățite,romanian
Agoura Hills Alhambra Arcadia Artesia Avalon Azusa Baldwin Park Bell Bell Gardens Bellflower Beverly Hills Bradbury Burbank Calabasas Carson Cerritos Claremont Commerce Compton Covina Cudahy Culver City Diamond Bar Downey Duarte El Monte El Segundo Gardena Glendale Glendora Hawaiian Gardens Hawthorne Hermosa Beach Hidden Hills Huntington Park Industry Inglewood Irwindale La Cañada Flintridge La Habra Heights La Mirada La Puente La Verne Lakewood Lancaster Lawndale Lomita Long Beach Los Angeles Lynwood Malibu Manhattan Beach Maywood Monrovia Montebello Monterey Park Norwalk Palmdale Palos Verdes Estates Paramount Pasadena Pico Rivera Pomona Rancho Palos Verdes Redondo Beach Rolling Hills Rolling Hills Estates Rosemead San Dimas San Fernando San Gabriel San Marino Santa Clarita Santa Fe Springs Santa Monica Sierra Madre Signal Hill South El Monte South Gate South Pasadena Temple City Torrance Vernon Walnut West Covina West Hollywood Westlake Village Whittier,romanian
Acton Agua Dulce Alondra Park Altadena Avocado Heights Castaic Charter Oak Citrus Del Aire Desert View Highlands East La Mirada East Los Angeles East Pasadena East Rancho Dominguez East San Gabriel Elizabeth Lake FlorenceGraham Green Valley Hacienda Heights Hasley Canyon La CrescentaMontrose Ladera Heights Lake Hughes Lake Los Angeles Lennox Leona Valley Littlerock Marina del Rey Mayflower Village North El Monte Quartz Hill Rose Hills Rowland Heights San Pasqual South Monrovia Island South San Gabriel South San Jose Hills South Whittier Stevenson Ranch Sun Village Topanga Val Verde Valinda View ParkWindsor Hills Vincent Walnut Park West Athens West Carson West Puente Valley West Rancho Dominguez West WhittierLos Nietos Westmont Willowbrook,romanian
Agoura Alpine Antelope Acres Athens Bassett Big Pines Castaic Junction City Terrace Cornell Del Sur Firestone Park Florence Gorman Hillgrove Hi Vista Juniper Hills Kinneloa Mesa Llano Neenach Pearblossom Two Harbors Universal City Valyermo,romanian
Achois Acuragna Ahapchingas Alpine Alyeupkigna Awigna Azucsagna Bairdstown Bartolo Cahuenga Chandler Chokishgna Chowigna Clayton Cucamonga Desert Relief Evergreen Falling Springs Gaspur Guirardo Hahamongna Harasgna Holland Summit Holton Honmoyausha Houtgna Hyperion Isanthcogna Juyubit Kowanga Las Tunas Machado Malibu Mar Vista Maugna Mentryville Motordrome Nacaugna Oberg Okowvinjha Palisades Del Rey Pasinogna Pimocagna Pubugna Quapa Rancho Dominguez Savannah Sawayyanga Sibagna Sisitcanogna Soledad Sulphur Springs Sonagna Suangna Takuyumam Toviseanga Toybipet Tuyunga Virgenes Wahoo Walton Place Wilsona,romanian
‡ Aceste localități au porțiuni în comitatele înconjurătoare,romanian
Alturas Auburn Bakersfield Bridgeport Colusa Crescent City Downieville El Centro Eureka Fairfield Fresno Hanford Hollister Independence Jackson Lakeport Los Angeles Madera Mariposa Markleeville Martinez Marysville Merced Modesto Napa Nevada City Oakland Oroville Placerville Quincy Red Bluff Redding Redwood City Riverside Sacramento Salinas San Andreas San Bernardino San Diego San Francisco San José San Luis Obispo San Rafael Santa Ana Santa Barbara Santa Cruz Santa Rosa Sonora Stockton Susanville Ukiah Ventura Visalia Weaverville Willows Woodland Yreka Yuba City,romanian
Ajutor • Cum mă înregistrez • Cum modific o pagină • Cum creez un articol Cafenea • Ambasadă Embassy • Donații Portal • Căutare • Index • Categorii,romanian
Lacul Izvorul Muntelui cunoscut și sub denumirea de Lacul Bicaz este un lac de acumulare aflat pe cursul mijlociu al râului Bistrița din România în Carpații Orientali la km în amonte față de orașul Bicaz din județul Neamț,romanian
Lacul cu o formă alungită pe direcția nordvest sudest are o suprafață de km² și sa format după construirea între anii și a unui baraj care alimentează hidrocentrala de MW construită în timpul regimului comunist inclusiv cu aportul muncii forțate prestate de deținuți politici,romanian
Pentru construcția barajului și amenajarea lacului au fost strămutate de sate din zonă și peisajul natural a fost drastic schimbat el fiind declarat rezervație naturală acvatică în,romanian
Lacul este ocolit pe malul său nordestic de șoseaua națională DN care leagă Piatra Neamț de Toplița,romanian
Sunteți pentru prima dată la Wikipedia Începeți de aici,romanian
Viață Biologie Microbiologie Plante Nevertebrate Cordate Pești Amfibieni Reptile Păsări Mamifere,romanian
Filozofie religioasă Teism Ateism Creștinism Iudaism Hinduism Budism Islam,romanian
Cronologie Istorie Civilizații Popoare antice Arheologie Război Actualități,romanian
Guvernul Geografie Economie Educație Politică Mediu înconjurător Cultură Istorie Români Armată Sport,romanian
Oceanul Pacific de la numele latin Mare Pacificum mare liniștită este cel mai mare ocean din lume acoperind aproximativ din suprafața Pământului,romanian
Oceanul are o suprafață totală de milioane de km² și se întinde pe aproximativ,romanian
km de la Strâmtoarea Bering în nord și până la Marea Ross în Antarctica,romanian
Limita vestică a oceanului este Strâmtoarea Malacca iar la est oceanul e mărginit de continentul America,romanian
Oceanul a fost numit pacific deoarece primii marinari europeni au găsit o apă deosebit de liniștită dincolo de Capul Horn punctul cel mai sudic al Țării de Foc,romanian
În pofida numelui în Pacific există nenumărate furtuni taifunuri uragane cutremure subacvatice tsunamiuri și alte fenomene naturale cu energii uriașe,romanian
Numele oceanului a fost dat de navigatorul și exploratorul portughez Fernando Magellan,romanian
Este cel mai mare ocean al Terrei și se împarte in două emisfere emisfera sudică și cea nordică,romanian
Suprafața oceanului Pacific este socotind și mările secundare milioane km² sau fără acestea milioane km² ceea ce constituie aproximativ din suprafața totală a Pământului sau mai bine de jumătate din suprafața totală a mărilor și oceanelor,romanian
Suprafața Pacificului este astfel mai mare decât suma suprafețelor tuturor continentelor,romanian
